trial,value,state,STOP_LOSS_PCT,total_trades,win_rate,sharpe_ratio,max_drawdown_pct,final_capital
52,427.61077875373485,TrialState.COMPLETE,0.046276454811650394,156.0,46.794871794871796,1.2629527427317409,87.14590683788458,11710.44311501494
53,-1000.0,TrialState.COMPLETE,0.03841169072123932,,,,,
54,-1000.0,TrialState.COMPLETE,0.06599624884688424,,,,,
55,-1000.0,TrialState.COMPLETE,0.04978498041032677,,,,,
56,-1000.0,TrialState.COMPLETE,0.07363825073341977,,,,,
57,-1000.0,TrialState.COMPLETE,0.04336494411000632,,,,,
58,-1000.0,TrialState.COMPLETE,0.05482236836012067,,,,,
59,-1000.0,TrialState.COMPLETE,0.03557473137110066,,,,,
60,-1000.0,TrialState.COMPLETE,0.06272580681491777,,,,,
61,-1000.0,TrialState.COMPLETE,0.19674502270933836,,,,,
62,-1000.0,TrialState.COMPLETE,0.05227077479950249,,,,,
63,-1000.0,TrialState.COMPLETE,0.04679077897949176,,,,,
64,-1000.0,TrialState.COMPLETE,0.057163365936623245,,,,,
65,-1000.0,TrialState.COMPLETE,0.07577193781369487,,,,,
66,-1000.0,TrialState.COMPLETE,0.024503873846457278,,,,,
67,-1000.0,TrialState.COMPLETE,0.032786159233949785,,,,,
68,-1000.0,TrialState.COMPLETE,0.06818113743718154,,,,,
69,-1000.0,TrialState.COMPLETE,0.06324412556300896,,,,,
70,-1000.0,TrialState.COMPLETE,0.041797288319694856,,,,,
71,-1000.0,TrialState.COMPLETE,0.13030154122236182,,,,,
72,-1000.0,TrialState.COMPLETE,0.05216343008864879,,,,,
73,-1000.0,TrialState.COMPLETE,0.05545207883810224,,,,,
74,-1000.0,TrialState.COMPLETE,0.048253356652219005,,,,,
75,-1000.0,TrialState.COMPLETE,0.05872854403616462,,,,,
76,-1000.0,TrialState.COMPLETE,0.0836210881335002,,,,,
77,-1000.0,TrialState.COMPLETE,0.03796948527812457,,,,,
78,-1000.0,TrialState.COMPLETE,0.04209809410820857,,,,,
79,-1000.0,TrialState.COMPLETE,0.02723168337087172,,,,,
80,-1000.0,TrialState.COMPLETE,0.06358829909367812,,,,,
81,-1000.0,TrialState.COMPLETE,0.0767518783021317,,,,,
82,-1000.0,TrialState.COMPLETE,0.050583860296061,,,,,
83,-1000.0,TrialState.COMPLETE,0.04455893041210401,,,,,
84,-1000.0,TrialState.COMPLETE,0.07104379213131752,,,,,
85,-1000.0,TrialState.COMPLETE,0.05502195790295042,,,,,
86,-1000.0,TrialState.COMPLETE,0.02967396667859941,,,,,
87,-1000.0,TrialState.COMPLETE,0.04742174042469023,,,,,
88,-1000.0,TrialState.COMPLETE,0.037397533965751725,,,,,
89,-1000.0,TrialState.COMPLETE,0.10262443466924484,,,,,
